word,tag,sentence
jeghen,O,7
pouwelse,B-PERS,7
van,I-PERS,7
den,I-PERS,7
dale,I-PERS,7
tiene,B-MONEY,7
scellinghe,I-MONEY,7
parisise,I-MONEY,7
Erfeleker,O,7
Renten,O,7
te,O,7
gheldene,O,7
jaerlijcs,O,7
eweleke,O,7
duerende,O,7
telken,O,7
alre,B-DATE,7
heyleghen,I-DATE,7
messe,I-DATE,7
ende,O,7
Onbegrepen,O,7
te,O,7
wesene,O,7
van,O,7
gheldinghen,O,7
tote,O,7
sente,B-DATE,7
martijns,I-DATE,7
messe,I-DATE,7
daer,O,7
naest,O,7
volghende,O,7
ende,O,7
also,O,7
voert,O,7
van,O,7
jare,O,7
te,O,7
jare,O,7
eweleke,O,7
duerende,O,7
Ende,O,7
dese,O,7
voernoemde,O,7
tien,B-MONEY,7
scellinghe,I-MONEY,7
parisise,I-MONEY,7
erfeleker,O,7
Renten,O,7
heeft,O,7
pouwels,B-PERS,7
voers,O,7
bewijst,O,7
ende,O,7
beset,O,7
wel,O,7
ende,O,7
wetteleke,O,7
janne,B-PERS,7
voernoempt,O,7
ende,O,7
sinen,O,7
na,O,7
comers,O,7
vp,O,7
een,O,7
dachwant,O,7
ende,O,7
een,O,7
half,O,7
lants,O,7
letter,O,7
me,O,7
ofte,O,7
meer,O,7
gheleghen,O,7
vp,O,7
de,O,7
verre,O,7
Coutre,O,7
neuen,O,7
claus,B-PERS,7
baertmakers,I-PERS,7
lant,O,7
an,O,7
deen,O,7
side,O,7
ende,O,7
neuen,O,7
claus,B-PERS,7
lant,O,7
van,B-PERS,7
nederhem,I-PERS,7
an,O,7
dander,O,7
side,O,7
Ende,O,7
ware,O,7
dat,O,7
sake,O,7
dat,O,7
pouwels,B-PERS,7
voers,O,7
ofte,O,7
de,O,7
ghene,O,7
die,O,7
de,O,7
voernoemde,O,7
Erfachtichede,O,7
houden,O,7
selen,O,7
niet,O,7
en,O,7
golden,O,7
jaerlijcs,O,7
dese,O,7
voernoemde,O,7
tien,B-MONEY,7
scellinghe,I-MONEY,7
parisise,I-MONEY,7
janne,B-PERS,7
voernoempt,O,7
ende,O,7
sinen,O,7
na,O,7
comers,O,7
eweleke,O,7
durende,O,7
ende,O,7
telken,O,7
daghen,O,7
ghelijc,O,7
dat,O,7
voers,O,7
es,O,7
so,O,7
soude,O,7
jan,B-PERS,7
voers,O,7
ofte,O,7
sine,O,7
na,O,7
comers,O,7
ofte,O,7
de,O,7
bringhere,O,7
des,O,7
jeghenwordighs,O,7
tsaerters,O,7
slaen,O,7
sine,O,7
hande,O,7
ane,O,7
de,O,7
voernoemde,O,7
erfachtichede,O,7
ende,O,7
houden,O,7
se,O,7
ghelijc,O,7
sinen,O,7
properen,O,7
Erve,O,7
Ende,O,7
ware,O,7
dat,O,7
sake,O,7
dat,O,7
jan,B-PERS,7
voers,O,7
ofte,O,7
sine,O,7
na,O,7
comers,O,7
ofte,O,7
de,O,7
bringhere,O,7
des,O,7
voerseids,O,7
tsaerters,O,7
volghen,O,7
moesten,O,7
te,O,7
wette,O,7
ende,O,7
pouwels,B-PERS,7
voers,O,7
ofte,O,7
de,O,7
ghene,O,7
die,O,7
de,O,7
voernoemde,O,7
erfachtichede,O,7
houden,O,7
selen,O,7
niet,O,7
en,O,7
golden,O,7
jaerlijcs,O,7
ten,O,7
voerseiden,O,7
daghe,O,7
dese,O,7
voernoemde,O,7
tien,B-MONEY,7
scellinghe,I-MONEY,7
parisise,I-MONEY,7
eweleke,O,7
duerende,O,7
alse,O,7
dicwile,O,7
ende,O,7
alse,O,7
meneghen,O,7
dach,O,7
alsire,O,7
omme,O,7
volchden,O,7
dat,O,7
sij,O,7
mochten,O,7
verteren,O,7
elken,O,7
dach,O,7
drie,B-MONEY,7
scellinghe,I-MONEY,7
parisise,I-MONEY,7
vp,O,7
pouwelse,B-PERS,7
voernoempt,O,7
ende,O,7
vp,O,7
haren,O,7
wetteleken,O,7
pant,O,7
ende,O,7
altoes,O,7
sonder,O,7
minderen,O,7
van,O,7
den,O,7
principale,O,7
ende,O,7
alle,O,7
den,O,7
wetteleken,O,7
costen,O,7
jn,O,7
kenleecheden,O,7
der,O,7
waerheit,O,7
hebben,O,7
wij,O,7
lantscepenen,O,7
vorenghenoempt,O,7
dese,O,7
letteren,O,7
gheseghelt,O,7
met,O,7
onsen,O,7
seghele,O,7
wt,O,7
hanghende,O,7
ende,O,7
behouden,O,7
elcs,O,7
mans,O,7
Rechte,O,7
dit,O,7
was,O,7
ghedaen,O,7
jnt,O,7
jaer,O,7
ons,O,7
heeren,O,7
doe,O,7
men,O,7
screef,O,7
dertienhondert,B-DATE,7
zesse,I-DATE,7
ende,I-DATE,7
viftich,I-DATE,7
den,I-DATE,7
zeuentienden,I-DATE,7
dach,I-DATE,7
van,I-DATE,7
laumaende,I-DATE,7
Wie,O,8
heinriq,B-PERS,8
de,I-PERS,8
hane,I-PERS,8
lambt,B-PERS,8
van,I-PERS,8
der,I-PERS,8
veste,I-PERS,8
Reubrecht,B-PERS,8
pietin,I-PERS,8
jhan,B-PERS,8
hone,I-PERS,8
en,O,8
piet,B-PERS,8
van,I-PERS,8
den,I-PERS,8
wereue,I-PERS,8
schepenen,O,8
van,O,8
den,O,8
yperschen,B-LOC,8
ambochte,O,8
doen,O,8
te,O,8
wetene,O,8
allen,O,8
den,O,8
ghonen,O,8
die,O,8
dese,O,8
lettre,O,8
zullen,O,8
zien,O,8
of,O,8
horen,O,8
leisen,O,8
dat,O,8
michiel,B-PERS,8
boytac,I-PERS,8
van,O,8
slipen,B-LOC,8
portre,O,8
jn,O,8
ypre,B-LOC,8
heift,O,8
ghecocht,O,8
ende,O,8
ghecre-ghen,O,8
heruelike,O,8
ouer,O,8
hem,O,8
ende,O,8
ou,O,8
zin,O,8
hoir,O,8
jeghen,O,8
kerstine,B-PERS,8
wedewe,O,8
jhans,B-PERS,8
remut,I-PERS,8
portigghe,O,8
jn,O,8
yhpre,B-LOC,8
Drie,O,8
ymete,O,8
ende,O,8
viere,O,8
ende,O,8
zestech,O,8
Roeden,O,8
lants,O,8
litel,O,8
min,O,8
of,O,8
litel,O,8
mer,O,8
ligghende,O,8
jn,O,8
de,O,8
prochhie,O,8
van,O,8
vlamertinghe,B-LOC,8
onder,O,8
min,O,8
here,O,8
den,O,8
graue,O,8
van,O,8
vlaendre,B-LOC,8
jn,O,8
drie,O,8
sticken,O,8
dat,O,8
es,O,8
te,O,8
wetene,O,8
zeuen,O,8
vierendeel,O,8
ymet,O,8
lant,O,8
ligghen,O,8
an,O,8
nendins,B-PERS,8
zagh,I-PERS,8
lant,O,8
ende,O,8
ene,O,8
roede,O,8
jtem,O,8
ene,O,8
line,O,8
lants,O,8
ligghende,O,8
an,O,8
jhans,B-PERS,8
maets,I-PERS,8
lant,O,8
streckende,O,8
tote,O,8
der,O,8
nieuwerkemmele,B-LOC,8
jtem,O,8
viue,O,8
vierendel,O,8
ymet,O,8
zesse,O,8
ende,O,8
dertech,O,8
roeden,O,8
mi,O,8
ligghende,O,8
an,O,8
pieters,B-PERS,8
balch,I-PERS,8
lant,O,8
van,O,8
den,O,8
welken,O,8
lande,O,8
de,O,8
vorseide,O,8
vercopighe,O,8
hout,O,8
hare,O,8
wel,O,8
vergouden,O,8
ende,O,8
heues,O,8
den,O,8
vorseiden,O,8
michiele,B-PERS,8
halm,O,8
ende,O,8
ghifte,O,8
gheworpen,O,8
wel,O,8
ende,O,8
wettelike,O,8
also,O,8
vsage,O,8
ende,O,8
costume,O,8
es,O,8
jnt,O,8
ypersche,B-LOC,8
ambocht,O,8
ende,O,8
zoe,O,8
heuet,O,8
hem,O,8
ghewet,O,8
jn,O,8
warandierene,O,8
van,O,8
allen,O,8
calengen,O,8
jeghen,O,8
allen,O,8
lieden,O,8
qte,O,8
lant,O,8
ome,O,8
quite,O,8
ghelt,O,8
behouden,O,8
sheren,O,8
chins,O,8
van,O,8
den,O,8
alnde,O,8
diere,O,8
vte,O,8
gaet,O,8
jn,O,8
orconconschepe,O,8
van,O,8
deser,O,8
dinc,O,8
wie,O,8
schepenen,O,8
voorgenoemd,O,8
hebben,O,8
dese,O,8
lettre,O,8
ghezeghelt,O,8
met,O,8
onserleden,O,8
zeghelen,O,8
dit,O,8
was,O,8
ghedaen,O,8
jnt,O,8
jaer,O,8
ons,O,8
heren,O,8
m,B-DATE,8
ccc,I-DATE,8
ende,I-DATE,8
een,I-DATE,8
ende,I-DATE,8
tuintech,I-DATE,8
vrindaghe,I-DATE,8
voer,I-DATE,8
den,I-DATE,8
Eleghe,I-DATE,8
crucedaghe,I-DATE,8
jn,I-DATE,8
piet,I-DATE,8
maent,I-DATE,8
Cont,O,9
si,O,9
alle,O,9
den,O,9
ghenen,O,9
die,O,9
sijn,O,9
e,O,9
zelen,O,9
sijn,O,9
dat,O,9
gill,B-PERS,9
de,I-PERS,9
hont,I-PERS,9
van,O,9
nukke,B-LOC,9
heeft,O,9
ghegheuen,O,9
ghehalmet,O,9
e,O,9
waerscepe,O,9
ghelden,O,9
dien,O,9
van,O,9
den,O,9
hospit,O,9
onsvuwen,B-PERS,9
van,O,9
auden,B-LOC,9
jn,O,9
purre,O,9
aelmoe-sen,O,9
e,O,9
ou,O,9
sine,O,9
zeele,O,9
e,O,9
j,O,9
restore,O,9
of,O,9
hi,O,9
jet,O,9
hadde,O,9
van,O,9
hem,O,9
tenachte,O,9
al,O,9
t,O,9
lant,O,9
dat,O,9
hem,O,9
toebehorde,O,9
jn,O,9
de,O,9
pchie,O,9
van,O,9
nukke,B-LOC,9
dat,O,9
es,O,9
te,O,9
wetene,O,9
.iiij.,O,9
bunre,O,9
lettel,O,9
mer,O,9
ofte,O,9
min,O,9
ligghede,O,9
j,O,9
diversen,O,9
steden,O,9
t,O,9
littel,O,9
ghinst,O,9
ene,O,9
hofstat,O,9
e,O,9
datt,O,9
an,O,9
hangh,O,9
vij,O,9
1/2,O,9
dachwant,O,9
op,O,9
sentemarien,B-LOC,9
borne,I-LOC,9
.1/2,O,9
bunre,O,9
an,O,9
t,O,9
steengat,B-LOC,9
.j.,O,9
bunre,O,9
op,O,9
excoutre,O,9
1/2,O,9
bunre,O,9
jt,O,9
.1/2.,O,9
dachwant,O,9
e,O,9
van,O,9
desen,O,9
vorseyden,O,9
lande,O,9
ghinc,O,9
die,O,9
vorseide,O,9
gill,B-PERS,9
vte,O,9
wele,O,9
e,O,9
wettelike,O,9
vor,O,9
bailliu,O,9
e,O,9
vor,O,9
scepenen,O,9
na,O,9
de,O,9
vsage,O,9
e,O,9
de,O,9
wet,O,9
van,O,9
den,O,9
lande,O,9
svorseit,O,9
spetaels,O,9
boef,O,9
e,O,9
spetael,O,9
wertt,O,9
daer,O,9
jn,O,9
ghearuet,O,9
wel,O,9
e,O,9
wettelike,O,9
na,O,9
de,O,9
vsage,O,9
e,O,9
de,O,9
wet,O,9
vorseit,O,9
js,O,9
bi,O,9
den,O,9
wille,O,9
e,O,9
bi,O,9
den,O,9
csente,O,9
arnouds,B-PERS,9
here,O,9
van,O,9
auden,B-LOC,9
ond,O,9
wien,O,9
het,O,9
gheleghen,O,9
es,O,9
behouden,O,9
sjjns,O,9
rechts,O,9
als,O,9
wre,O,9
als,O,9
wre,O,9
als,O,9
hi,O,9
sculdich,O,9
es,O,9
de,O,9
behoudene,O,9
hier,O,9
ou,O,9
waren,O,9
dese,O,9
rase,B-PERS,9
van,I-PERS,9
helleputte,I-PERS,9
willem,B-PERS,9
van,I-PERS,9
d,I-PERS,9
ardbrugghen,I-PERS,9
boidin,B-PERS,9
van,I-PERS,9
arixdale,I-PERS,9
iaen,B-PERS,9
van,I-PERS,9
melden,I-PERS,9
gill,B-PERS,9
de,I-PERS,9
scoppe,I-PERS,9
als,O,9
scepenen,O,9
van,O,9
melden,B-LOC,9
e,O,9
ome,O,9
dat,O,9
dese,O,9
vorseide,O,9
dinghe,O,9
moeten,O,9
bliuen,O,9
goed,O,9
vast,O,9
e,O,9
ghestade,O,9
esser,O,9
of,O,9
ghemaect,O,9
cyrogphie,O,9
j,O,9
par,O,9
houden,O,9
scepene,O,9
van,O,9
melden,B-LOC,9
e,O,9
dander,O,9
par,O,9
die,O,9
van,O,9
den,O,9
hosp,O,9
vorseit,O,9
e,O,9
was,O,9
ghedaen,O,9
jnt,O,9
jar,O,9
ons,O,9
heren,O,9
m,B-DATE,9
ccc,I-DATE,9
ix,I-DATE,9
sdonredaghes,I-DATE,9
na,I-DATE,9
oct,I-DATE,9
mei,I-DATE,9
wje,O,10
lambrecht,B-PERS,10
de,I-PERS,10
bere,I-PERS,10
johan,B-PERS,10
van,I-PERS,10
breinen,I-PERS,10
stacin,B-PERS,10
de,I-PERS,10
vos,I-PERS,10
clais,B-PERS,10
cruke,I-PERS,10
en,O,10
pieter,B-PERS,10
stacin,I-PERS,10
scepenen,O,10
mire,O,10
vrouwen,O,10
der,O,10
abbedessen,O,10
van,O,10
messine,B-LOC,10
jn,O,10
zuutscoten,B-LOC,10
en,O,10
jn,O,10
noorscoten,B-LOC,10
jn,O,10
dien,O,10
tiden,O,10
doen,O,10
te,O,10
weitene,O,10
allen,O,10
den,O,10
ghonen,O,10
die,O,10
dese,O,10
lettre,O,10
zullen,O,10
zien,O,10
of,O,10
horen,O,10
lesen,O,10
dat,O,10
fransois,B-PERS,10
croeselin,I-PERS,10
portre,O,10
jn,O,10
ypre,B-LOC,10
heift,O,10
ghecocht,O,10
en,O,10
ghecreghe,O,10
te,O,10
sinen,O,10
bouf,O,10
en,O,10
te,O,10
sijns,O,10
hoirs,O,10
bouf,O,10
jegh,O,10
masine,B-PERS,10
van,I-PERS,10
den,I-PERS,10
walle,I-PERS,10
portre,O,10
jn,O,10
ypre,B-LOC,10
viere,O,10
ymeite,O,10
twe,O,10
linen,O,10
en,O,10
ene,O,10
halue,O,10
en,O,10
twintich,O,10
roeden,O,10
lants,O,10
litel,O,10
min,O,10
of,O,10
litel,O,10
meer,O,10
ligghende,O,10
binnen,O,10
der,O,10
proghie,O,10
van,O,10
noorscoten,B-LOC,10
namenachtelike,O,10
binnen,O,10
der,O,10
vierscare,O,10
voors,O,10
dats,O,10
te,O,10
weitene,O,10
jn,O,10
al,O,10
zulken,O,10
paertselen,O,10
als,O,10
hier,O,10
naer,O,10
volghet,O,10
al,O,10
voren,O,10
jn,O,10
poesele,B-LOC,10
jn,O,10
den,O,10
oost,O,10
brouc,O,10
viere,O,10
linen,O,10
en,O,10
veertich,O,10
roeden,O,10
litel,O,10
min,O,10
of,O,10
meer,O,10
tussche,O,10
fransois,B-PERS,10
croeselins,I-PERS,10
lande,O,10
an,O,10
dene,O,10
zide,O,10
en,O,10
der,O,10
wedewe,O,10
en,O,10
der,O,10
aeldinghe,O,10
johans,B-PERS,10
waghenaers,I-PERS,10
lande,O,10
an,O,10
dander,O,10
zide,O,10
jtem,O,10
een,O,10
half,O,10
ymet,O,10
litel,O,10
min,O,10
of,O,10
meer,O,10
jn,O,10
den,O,10
calewaert,B-LOC,10
tussche,O,10
fransois,B-PERS,10
croeselins,I-PERS,10
lande,O,10
an,O,10
dene,O,10
zide,O,10
en,O,10
sdisch,O,10
van,O,10
noorscoten,B-LOC,10
lande,O,10
an,O,10
dander,O,10
zide,O,10
jte,O,10
een,O,10
ymet,O,10
en,O,10
viue,O,10
roeden,O,10
litel,O,10
min,O,10
of,O,10
meer,O,10
jn,O,10
de,O,10
noort,O,10
deghede,O,10
tussche,O,10
fransois,B-PERS,10
croselins,I-PERS,10
lande,O,10
an,O,10
den,O,10
zide,O,10
en,O,10
stacin,B-PERS,10
hein,I-PERS,10
sons,I-PERS,10
lande,O,10
an,O,10
dander,O,10
zide,O,10
jt,O,10
een,O,10
half,O,10
ymet,O,10
litel,O,10
min,O,10
of,O,10
meer,O,10
tussche,O,10
fansois,B-PERS,10
croeselins,I-PERS,10
lande,O,10
an,O,10
dene,O,10
zide,O,10
en,O,10
johans,B-PERS,10
baens,I-PERS,10
lande,O,10
an,O,10
dander,O,10
zide,O,10
En,O,10
ute,O,10
al,O,10
desen,O,10
voors,O,10
lande,O,10
gaet,O,10
tiene,B-MONEY,10
scellinghe,I-MONEY,10
en,I-MONEY,10
zeuen,I-MONEY,10
pene,I-MONEY,10
par,I-MONEY,10
sjaers,O,10
erueliker,O,10
rente,O,10
den,O,10
couente,O,10
van,O,10
messine,B-LOC,10
jte,O,10
een,O,10
half,O,10
ymet,O,10
en,O,10
ertich,O,10
roeden,O,10
west,O,10
waert,O,10
ouer,O,10
de,O,10
ypre,B-LOC,10
jn,O,10
der,O,10
aeldinghe,O,10
sense,B-PERS,10
braems,I-PERS,10
lande,O,10
jte,O,10
twe,O,10
linen,O,10
en,O,10
ene,O,10
halue,O,10
benoorden,O,10
jan,B-PERS,10
lauwers,I-PERS,10
tussche,O,10
franse,B-PERS,10
buulscamps,I-PERS,10
lande,O,10
an,O,10
dene,O,10
zide,O,10
en,O,10
johan,B-PERS,10
lauwers,I-PERS,10
lande,O,10
an,O,10
dander,O,10
zide,O,10
Ende,O,10
ute,O,10
desen,O,10
tween,O,10
linen,O,10
en,O,10
ene,O,10
halue,O,10
gaet,O,10
zeuentiene,B-MONEY,10
scellinghe,I-MONEY,10
en,I-MONEY,10
zesse,I-MONEY,10
pene,I-MONEY,10
par,I-MONEY,10
sjaers,I-MONEY,10
erueliker,O,10
rente,O,10
den,O,10
canoneken,O,10
van,O,10
messine,B-LOC,10
jte,O,10
so,O,10
heift,O,10
die,O,10
voors,O,10
fransois,B-PERS,10
croeselin,I-PERS,10
ghecocht,O,10
jegh,O,10
den,O,10
voors,O,10
masine,B-PERS,10
van,I-PERS,10
den,I-PERS,10
walle,I-PERS,10
viere,B-MONEY,10
scelinghe,I-MONEY,10
en,I-MONEY,10
tiene,I-MONEY,10
pene,I-MONEY,10
pars,I-MONEY,10
en,O,10
een,O,10
hallinc,O,10
sjaers,O,10
erueliker,O,10
renten,O,10
de,O,10
welke,O,10
sijn,O,10
beset,O,10
up,O,10
de,O,10
steide,O,10
die,O,10
kerstiaen,B-PERS,10
vels,I-PERS,10
was,O,10
van,O,10
al,O,10
den,O,10
welken,O,10
voors,O,10
lande,O,10
en,O,10
rente,O,10
die,O,10
voors,O,10
masin,B-PERS,10
van,I-PERS,10
denwalle,I-PERS,10
liet,O,10
uulgouden,O,10
en,O,10
wel,O,10
betaelt,O,10
en,O,10
heuets,O,10
ghegheuen,O,10
halm,O,10
en,O,10
ghifte,O,10
bede,O,10
van,O,10
den,O,10
lande,O,10
en,O,10
van,O,10
der,O,10
rente,O,10
den,O,10
voors,O,10
frasois,B-PERS,10
croeseline,I-PERS,10
wel,O,10
en,O,10
wettelike,O,10
naer,O,10
costumen,O,10
en,O,10
vsagen,O,10
van,O,10
der,O,10
vierscare,O,10
voors,O,10
en,O,10
heueets,O,10
hem,O,10
gheloft,O,10
ghewaersceipe,O,10
te,O,10
warendeirne,O,10
van,O,10
allen,O,10
calaengen,O,10
jeghe,O,10
allen,O,10
lieden,O,10
behouden,O,10
der,O,10
rente,O,10
die,O,10
hier,O,10
voors,O,10
es,O,10
en,O,10
voort,O,10
quite,O,10
lant,O,10
omme,O,10
quite,O,10
ghelt,O,10
behouden,O,10
mire,O,10
vrouwen,O,10
lantscout,O,10
diereute,O,10
gaet,O,10
jn,O,10
orconsceipen,O,10
van,O,10
al,O,10
den,O,10
voors,O,10
dinghe,O,10
en,O,10
bi,O,10
versoukene,O,10
van,O,10
beden,O,10
partien,O,10
so,O,10
hebben,O,10
wie,O,10
scepene,O,10
voors,O,10
dese,O,10
lettre,O,10
gheseghelt,O,10
met,O,10
onsen,O,10
zeghelen,O,10
uuthanghende,O,10
dit,O,10
was,O,10
ghedaen,O,10
jnt,O,10
jaer,O,10
ons,O,10
heren,O,10
als,O,10
men,O,10
screef,O,10
m.ccc.,B-DATE,10
achte,I-DATE,10
en,I-DATE,10
vichtich,I-DATE,10
up,I-DATE,10
den,I-DATE,10
viere,I-DATE,10
en,I-DATE,10
twintichsten,I-DATE,10
dach,I-DATE,10
van,I-DATE,10
maerte,I-DATE,10
Wie,O,11
joris,B-PERS,11
van,I-PERS,11
derbeike,I-PERS,11
jacob,B-PERS,11
v,I-PERS,11
den,I-PERS,11
wereue,I-PERS,11
gh,B-PERS,11
de,I-PERS,11
puud,I-PERS,11
Clsz,B-PERS,11
ysemb,I-PERS,11
en,O,11
will,B-PERS,11
de,I-PERS,11
hanscoend,I-PERS,11
schepenen,O,11
van,O,11
den,O,11
yperschen,B-LOC,11
ambochte,O,11
doen,O,11
te,O,11
wetene,O,11
allen,O,11
den,O,11
ghonen,O,11
die,O,11
dese,O,11
lett,O,11
zullen,O,11
zien,O,11
ende,O,11
horen,O,11
leisen,O,11
dat,O,11
kerstine,B-PERS,11
ghelins,I-PERS,11
heift,O,11
ghecocht,O,11
ende,O,11
ghecreghen,O,11
heruelike,O,11
ouer,O,11
hare,O,11
ende,O,11
ouer,O,11
hare,O,11
hoir,O,11
sieghen,O,11
henric,B-PERS,11
herleboud,I-PERS,11
ende,O,11
sieghen,O,11
margriete,B-PERS,11
zin,O,11
wiif,O,11
Drie,O,11
Vierendeels,O,11
ymets,O,11
lants,O,11
litel,O,11
min,O,11
of,O,11
litel,O,11
meer,O,11
ligghende,O,11
jn,O,11
de,O,11
prochhie,O,11
van,O,11
vla-mertinghe,B-LOC,11
onder,O,11
min,O,11
here,O,11
den,O,11
graue,O,11
van,O,11
vlaendre,B-LOC,11
binnen,O,11
den,O,11
yperschen,O,11
ambochte,O,11
tusschen,O,11
den,O,11
lande,O,11
beatrise,B-PERS,11
balch,I-PERS,11
an,O,11
deen,O,11
zide,O,11
ende,O,11
tusschen,O,11
den,O,11
lande,O,11
margriete,B-PERS,11
herlebouds,I-PERS,11
an,O,11
dander,O,11
zide,O,11
van,O,11
denwelken,O,11
lande,O,11
de,O,11
vorseide,O,11
vercopers,O,11
houden,O,11
hem,O,11
wel,O,11
vergouden,O,11
ende,O,11
hebbens,O,11
der,O,11
vorseider,O,11
kerstiins,B-PERS,11
halm,O,11
ende,O,11
gheifte,O,11
gheworpen,O,11
wel,O,11
ende,O,11
wettelike,O,11
al,O,11
so,O,11
vsage,O,11
ende,O,11
costume,O,11
es,O,11
jnt,O,11
ypersche,B-LOC,11
ambochte,O,11
ende,O,11
hebbent,O,11
hare,O,11
ghelooft,O,11
ende,O,11
ghewet,O,11
te,O,11
war,O,11
andierene,O,11
van,O,11
allen,O,11
Calegen,O,11
sieghen,O,11
allen,O,11
lieden,O,11
quite,O,11
lant,O,11
omme,O,11
quite,O,11
ghelt,O,11
behouden,O,11
sheren,O,11
chins,O,11
van,O,11
den,O,11
lande,O,11
diere,O,11
vte,O,11
gaet,O,11
Jn,O,11
orconschepe,O,11
van,O,11
deser,O,11
dinc,O,11
wie,O,11
schepenen,O,11
vorenghenomt,O,11
hebben,O,11
dese,O,11
lett,O,11
ghezeghelt,O,11
met,O,11
onserleder,O,11
zeghelen,O,11
dit,O,11
was,O,11
ghedaen,O,11
Jnt,O,11
Jaer,O,11
ons,O,11
heren,O,11
m,B-DATE,11
ccc,I-DATE,11
neghene,I-DATE,11
ende,I-DATE,11
twintech,I-DATE,11
den,I-DATE,11
tienten,I-DATE,11
dach,I-DATE,11
Jngaende,I-DATE,11
van,I-DATE,11
sporkele,I-DATE,11
Cont,O,12
si,O,12
alle,O,12
den,O,12
ghenen,O,12
die,O,12
dit,O,12
ghescfte,O,12
zelen,O,12
zien,O,12
ofte,O,12
horen,O,12
dat,O,12
mijn,O,12
here,O,12
zeghere,B-PERS,12
vanerleghem,I-PERS,12
e,O,12
piet,B-PERS,12
zijn,O,12
outste,O,12
sone,O,12
hebben,O,12
ghegheuen,O,12
der,O,12
peusen,O,12
zustre,O,12
e,O,12
broedre,O,12
van,O,12
den,O,12
hospitale,O,12
onser,B-PERS,12
vuwen,I-PERS,12
van,O,12
auden,B-LOC,12
een,O,12
stucke,O,12
lants,O,12
ligghende,O,12
teyne,B-LOC,12
jn,O,12
de,O,12
mersch,O,12
dat,O,12
men,O,12
heet,O,12
toudebunre,B-LOC,12
e,O,12
.i.,O,12
vierendeel,O,12
e,O,12
xxvj,O,12
roeden,O,12
ligghende,O,12
jeghen,O,12
de,O,12
capelle,O,12
teynamme,B-LOC,12
jn,O,12
de,O,12
eremersch,B-LOC,12
jn,O,12
wissele,O,12
tere,O,12
tminen,O,12
van,O,12
.v.,O,12
jaren,O,12
omme,O,12
.j.,O,12
stucke,O,12
lants,O,12
van,O,12
.v.,O,12
vierendeel,O,12
e,O,12
.xiij.,O,12
roede,O,12
groot,O,12
ligghende,O,12
te,O,12
beke,B-LOC,12
ten,O,12
nuenhoue,B-LOC,12
an,O,12
de,O,12
hofstat,O,12
Vort,O,12
es,O,12
te,O,12
wetene,O,12
dat,O,12
men,O,12
ghelt,O,12
van,O,12
dien,O,12
vorseiden,O,12
mijns,O,12
her,O,12
zeghers,B-PERS,12
vierl,O,12
e,O,12
xxvi,O,12
roeden,O,12
lants,O,12
elkes,O,12
jars,O,12
.v.,B-MONEY,12
sc,I-MONEY,12
den,O,12
abt,O,12
van,O,12
eynamme,B-LOC,12
e,O,12
die,O,12
.v.,O,12
sc,O,12
so,O,12
moeten,O,12
ghelden,O,12
die,O,12
van,O,12
den,O,12
hosp,O,12
vorseit,O,12
als,O,12
langhe,O,12
al,O,12
die,O,12
vor-ghenoemde,O,12
tmijn,O,12
gheduren,O,12
sal,O,12
van,O,12
mijns,O,12
her,O,12
zeghers,B-PERS,12
haluen,O,12
Vort,O,12
wart,O,12
dat,O,12
jemene,O,12
jeghen,O,12
desen,O,12
vorseiden,O,12
wissel,O,12
ghinghe,O,12
ofte,O,12
seyde,O,12
binden,O,12
tmine,O,12
die,O,12
vorseit,O,12
es,O,12
hi,O,12
bleue,O,12
ghehouden,O,12
jeghen,O,12
de,O,12
weder,O,12
ptie,O,12
als,O,12
van,O,12
wisselbraken,O,12
van,O,12
.xl.,B-MONEY,12
ponden,I-MONEY,12
zuilk,O,12
payen,O,12
als,O,12
ghin,O,12
ghinghe,O,12
e,O,12
gane,O,12
soude,O,12
wesen,O,12
terre,O,12
wilen,O,12
e,O,12
tre,O,12
tijt,O,12
e,O,12
nochtan,O,12
bleue,O,12
dese,O,12
wissel,O,12
e,O,12
moeste,O,12
bliuen,O,12
jn,O,12
hem,O,12
zeluer,O,12
goed,O,12
vast,O,12
e,O,12
ghestade,O,12
ou,O,12
al,O,12
En,O,12
van,O,12
desen,O,12
vorseiden,O,12
.xl.,B-MONEY,12
lb,I-MONEY,12
so,O,12
soude,O,12
hebben,O,12
dene,O,12
hilt,O,12
de,O,12
here,O,12
dise,O,12
sculdich,O,12
ware,O,12
te,O,12
hebbene,O,12
omme,O,12
dandere,O,12
ptie,O,12
die,O,12
de,O,12
vorwde,O,12
breke,O,12
wilde,O,12
te,O,12
restringjerne,O,12
desen,O,12
vorseiden,O,12
wissel,O,12
wel,O,12
e,O,12
soufissantelike,O,12
Te,O,12
houddene,O,12
En,O,12
dandre,O,12
helt,O,12
soude,O,12
hebben,O,12
de,O,12
ptie,O,12
die,O,12
den,O,12
wissel,O,12
wel,O,12
hilde,O,12
ofte,O,12
houden,O,12
wilde,O,12
Hier,O,12
ou,O,12
waren,O,12
dese,O,12
mijn,O,12
He,O,12
zegher,B-PERS,12
van,I-PERS,12
erleghem,I-PERS,12
e,O,12
piet,B-PERS,12
zijn,O,12
outste,O,12
sone,O,12
de,O,12
pente,O,12
zustre,O,12
e,O,12
broedre,O,12
van,O,12
den,O,12
hosp,O,12
vorseit,O,12
zeghe,B-PERS,12
van,I-PERS,12
lancacke,I-PERS,12
e,O,12
